CODGEO;LIBGEO;NBMENFISC12;NBPERSMENFISC12;MED12;PIMP12;TP6012;TP60AGE112;TP60AGE212;TP60AGE312;TP60AGE412;TP60AGE512;TP60AGE612;TP60TOL112;TP60TOL212;PR12;PRA12;PTSAC12;PBEN12;PPEN12;PPAT12;PPSOC12;PPFAM12;PPMINI12;PPLOGT12;PIMPOT12;RD12;D112;D912
77133;Courcelles-en-Bassée;89;240.0;24293.0;;;;;;;;;;;;;;;;;;;;;;;;
77134;Courchamp;60;160.0;21991.7;;;;;;;;;;;;;;;;;;;;;;;;
77135;Courpalay;492;1488.5;22550.6;;;;;;;;;;;;;;;;;;;;;;;;
77136;Courquetaine;73;210.5;27406.7;;;;;;;;;;;;;;;;;;;;;;;;
77137;Courtacon;87;240.0;20042.9;;;;;;;;;;;;;;;;;;;;;;;;
77138;Courtomer;201;527.5;24828.3;;;;;;;;;;;;;;;;;;;;;;;;
77139;Courtry;2143;6264.0;25322.9;83;7;;10;6;7;5;6;5;22;100.0;83.8;79.9;3.9;21.9;9.9;2.9;1.9;0.7;0.4;-18.5;2.9;13797.0;40115.0
77140;Coutençon;103;300.5;22934.4;;;;;;;;;;;;;;;;;;;;;;;;
77141;Coutevroult;357;1025.0;24452.2;;;;;;;;;;;;;;;;;;;;;;;;
77142;Crécy-la-Chapelle;1742;4329.5;23900.7;79;6;7;7;8;6;3;4;4;13;100.0;83.2;77.8;5.4;21.4;10.8;2.9;1.9;0.5;0.5;-18.3;3.0;13839.3;41987.3
77143;Crégy-lès-Meaux;1574;4628.5;21818.6;75;7;16;8;9;5;4;;4;16;100.0;90.6;88.0;2.6;15.6;4.6;4.9;3.2;0.7;1.0;-15.7;2.6;13054.4;34069.5
77144;Crèvecoeur-en-Brie;130;378.0;24161.0;;;;;;;;;;;;;;;;;;;;;;;;
77145;Crisenoy;230;655.5;24713.3;;;;;;;;;;;;;;;;;;;;;;;;
77146;Croissy-Beaubourg;759;2052.0;28772.5;86;5;;6;6;6;4;;2;16;100.0;77.3;73.4;3.9;30.4;10.0;1.8;1.2;0.4;0.3;-19.5;2.8;15694.0;43903.2
77147;La Croix-en-Brie;272;703.5;21827.3;;;;;;;;;;;;;;;;;;;;;;;;
77148;Crouy-sur-Ourcq;635;1750.5;20609.4;;;;;;;;;;;;;;;;;;;;;;;;
77149;Cucharmoy;99;231.5;22042.0;;;;;;;;;;;;;;;;;;;;;;;;
77150;Cuisy;155;457.5;23189.0;;;;;;;;;;;;;;;;;;;;;;;;
77151;Dagny;122;331.0;22605.8;;;;;;;;;;;;;;;;;;;;;;;;
77152;Dammarie-les-Lys;8196;20564.5;18013.3;64;20;23;23;26;17;11;9;6;32;100.0;75.6;73.4;2.2;24.1;8.1;7.8;3.4;2.1;2.3;-15.6;3.5;9316.0;33052.0
77153;Dammartin-en-Goële;3283;8770.0;23663.3;79;6;10;7;6;5;3;6;3;15;100.0;89.5;86.4;3.1;17.4;7.6;3.3;2.1;0.6;0.7;-17.8;2.7;13800.5;37866.1
77154;Dammartin-sur-Tigeaux;350;992.5;24221.1;;;;;;;;;;;;;;;;;;;;;;;;
77155;Dampmart;1185;3120.5;24424.8;81;8;;7;10;10;3;3;5;24;100.0;81.0;76.3;4.7;24.6;9.8;3.2;1.9;0.7;0.5;-18.6;3.2;12754.4;40695.3
77156;Darvault;346;831.0;22094.7;;;;;;;;;;;;;;;;;;;;;;;;
77157;Dhuisy;109;288.0;21790.0;;;;;;;;;;;;;;;;;;;;;;;;
77158;Diant;85;192.5;20740.0;;;;;;;;;;;;;;;;;;;;;;;;
77159;Donnemarie-Dontilly;1124;2819.0;20172.5;67;10;;13;10;10;6;8;5;26;100.0;71.6;67.1;4.5;28.8;8.1;5.6;3.1;1.3;1.1;-14.1;2.7;11736.2;31450.0
77161;Dormelles;315;797.5;24640.0;;;;;;;;;;;;;;;;;;;;;;;;
77162;Doue;385;1013.0;22520.6;;;;;;;;;;;;;;;;;;;;;;;;
77163;Douy-la-Ramée;110;319.0;22508.2;;;;;;;;;;;;;;;;;;;;;;;;
77164;Échouboulains;208;575.0;22151.7;;;;;;;;;;;;;;;;;;;;;;;;
77165;Les Écrennes;219;620.0;24438.7;;;;;;;;;;;;;;;;;;;;;;;;
77166;Écuelles;946;2508.0;22561.5;78;5;;2;7;5;3;;4;13;100.0;85.0;81.3;3.7;22.1;5.1;3.4;2.1;0.7;0.6;-15.6;2.5;13751.2;34717.5
77167;Égligny;118;313.0;21328.3;;;;;;;;;;;;;;;;;;;;;;;;
77168;Égreville;858;2235.5;19995.0;66;10;;13;10;10;6;;6;26;100.0;73.3;66.9;6.4;25.4;12.1;5.1;3.1;0.9;1.1;-15.9;3.0;11773.5;34896.5
77169;Émerainville;2606;7491.0;23292.1;80;10;15;7;9;11;9;;6;18;100.0;92.1;88.4;3.7;14.9;5.8;4.2;2.5;0.8;0.8;-17.0;3.1;12104.9;37660.5
77170;Épisy;204;547.0;23549.0;;;;;;;;;;;;;;;;;;;;;;;;
77171;Esbly;2491;6104.0;23543.3;77;7;11;7;8;7;5;4;5;16;100.0;83.9;79.8;4.1;22.0;8.2;3.4;2.0;0.8;0.6;-17.5;2.9;13195.8;38295.8
77172;Esmans;357;924.5;22242.4;;;;;;;;;;;;;;;;;;;;;;;;
77173;Étrépilly;298;868.0;22828.0;;;;;;;;;;;;;;;;;;;;;;;;
77174;Everly;238;664.5;19468.4;;;;;;;;;;;;;;;;;;;;;;;;
77175;Évry-Grégy-sur-Yerre;887;2581.5;27663.7;84;6;;7;6;6;2;;4;17;100.0;84.0;78.5;5.5;22.6;9.6;2.7;1.8;0.6;0.2;-18.9;2.8;15457.4;43192.4
77176;Faremoutiers;971;2524.0;22514.7;72;6;;5;5;8;5;;3;15;100.0;84.4;77.7;6.7;21.1;7.5;3.6;2.4;0.7;0.5;-16.6;2.5;13692.1;34088.0
77177;Favières;425;1112.0;26697.2;;;;;;;;;;;;;;;;;;;;;;;;
77178;Faÿ-lès-Nemours;186;494.5;23155.3;;;;;;;;;;;;;;;;;;;;;;;;
77179;Féricy;228;614.0;26315.7;;;;;;;;;;;;;;;;;;;;;;;;
77180;Férolles-Attilly;395;1170.5;30953.3;;;;;;;;;;;;;;;;;;;;;;;;
77181;Ferrières-en-Brie;1032;2620.5;25559.2;82;6;10;8;6;3;2;;2;15;100.0;88.0;84.3;3.7;18.1;9.2;2.6;1.8;0.3;0.5;-17.9;2.8;14405.0;39689.1
77182;La Ferté-Gaucher;2018;4634.5;16672.6;52;19;23;28;24;16;12;7;9;27;100.0;65.5;62.9;2.6;29.0;8.8;8.8;3.7;2.5;2.6;-12.1;3.0;9482.7;28138.0
77183;La Ferté-sous-Jouarre;3906;9192.5;18878.8;66;16;23;20;17;16;11;6;6;28;100.0;76.0;71.5;4.5;25.8;8.2;5.9;2.8;1.7;1.5;-15.9;3.2;10046.0;31845.6
77184;Flagy;234;640.0;22090.0;;;;;;;;;;;;;;;;;;;;;;;;
77185;Fleury-en-Bière;246;654.5;28230.7;;;;;;;;;;;;;;;;;;;;;;;;
77186;Fontainebleau;6799;14358.5;23185.7;73;12;22;16;12;12;7;5;3;19;100.0;76.2;67.5;8.7;27.1;16.3;3.4;1.5;0.8;1.0;-23.0;4.7;11138.0;52732.5
77187;Fontaine-Fourches;205;547.5;19208.9;;;;;;;;;;;;;;;;;;;;;;;;
77188;Fontaine-le-Port;404;1004.5;27214.5;;;;;;;;;;;;;;;;;;;;;;;;
77190;Fontains;104;239.0;24636.2;;;;;;;;;;;;;;;;;;;;;;;;
77191;Fontenailles;380;1093.5;23490.6;;;;;;;;;;;;;;;;;;;;;;;;
77192;Fontenay-Trésigny;2019;5258.0;21506.3;75;8;14;10;10;7;3;5;2;20;100.0;79.1;74.8;4.3;24.0;9.1;4.0;2.4;0.7;0.9;-16.2;2.7;12682.8;34225.5
77193;Forfry;77;242.5;26195.2;;;;;;;;;;;;;;;;;;;;;;;;
77194;Forges;144;399.5;22061.7;;;;;;;;;;;;;;;;;;;;;;;;
77195;Fouju;207;581.5;25206.2;;;;;;;;;;;;;;;;;;;;;;;;
77196;Fresnes-sur-Marne;228;669.5;26513.8;;;;;;;;;;;;;;;;;;;;;;;;
77197;Frétoy;50;152.0;23465.0;;;;;;;;;;;;;;;;;;;;;;;;
77198;Fromont;90;239.5;21692.4;;;;;;;;;;;;;;;;;;;;;;;;
77199;Fublaines;416;1124.5;22518.7;;;;;;;;;;;;;;;;;;;;;;;;
77200;Garentreville;;;;;;;;;;;;;;;;;;;;;;;;;;;
77201;Gastins;260;705.0;22753.3;;;;;;;;;;;;;;;;;;;;;;;;
77202;La Genevraye;244;627.5;23076.5;;;;;;;;;;;;;;;;;;;;;;;;
77203;Germigny-l'Évêque;522;1427.5;26092.8;;;;;;;;;;;;;;;;;;;;;;;;
77204;Germigny-sous-Coulombs;80;222.0;21122.0;;;;;;;;;;;;;;;;;;;;;;;;
77205;Gesvres-le-Chapitre;47;155.5;25382.7;;;;;;;;;;;;;;;;;;;;;;;;
77206;Giremoutiers;54;144.5;21649.2;;;;;;;;;;;;;;;;;;;;;;;;
77207;Gironville;62;156.0;20617.2;;;;;;;;;;;;;;;;;;;;;;;;
77208;Gouaix;527;1470.5;19542.9;;;;;;;;;;;;;;;;;;;;;;;;
77209;Gouvernes;433;1135.5;30716.8;;;;;;;;;;;;;;;;;;;;;;;;
77210;La Grande-Paroisse;1044;2743.0;21302.0;74;7;;7;9;9;3;4;6;12;100.0;72.3;67.5;4.8;31.3;8.9;3.7;2.5;0.6;0.6;-16.2;2.8;12433.0;34548.5
77211;Grandpuits-Bailly-Carrois;340;976.0;21563.8;;;;;;;;;;;;;;;;;;;;;;;;
77212;Gravon;68;150.0;23601.1;;;;;;;;;;;;;;;;;;;;;;;;
77214;Gressy;323;912.5;32227.8;;;;;;;;;;;;;;;;;;;;;;;;
77215;Gretz-Armainvilliers;3199;8469.5;21207.1;75;12;13;12;15;11;11;6;3;25;100.0;81.0;78.4;2.6;23.0;8.4;4.4;2.5;0.8;1.1;-16.8;3.1;11200.5;34880.0
77216;Grez-sur-Loing;562;1435.0;22670.5;;;;;;;;;;;;;;;;;;;;;;;;
77217;Grisy-Suisnes;843;2321.0;25785.3;80;6;;8;8;2;3;;4;19;100.0;87.6;79.7;7.9;17.2;12.4;2.6;1.9;0.5;0.3;-19.8;3.3;14122.7;46079.0
77218;Grisy-sur-Seine;45;103.0;18931.3;;;;;;;;;;;;;;;;;;;;;;;;
77219;Guérard;877;2297.0;25637.3;83;4;;6;2;5;3;;4;10;100.0;85.4;78.1;7.3;21.4;10.1;2.2;1.7;0.3;0.2;-19.1;2.7;15582.1;42756.0
77220;Guercheville;103;267.5;21833.8;;;;;;;;;;;;;;;;;;;;;;;;
77221;Guermantes;431;1213.5;30988.6;;;;;;;;;;;;;;;;;;;;;;;;
77222;Guignes;1282;3373.5;21362.6;72;9;9;9;10;11;5;;3;21;100.0;83.7;81.4;2.3;19.5;8.4;4.7;2.8;1.0;0.9;-16.3;2.7;12436.0;34012.7
77223;Gurcy-le-Châtel;198;564.5;21623.3;;;;;;;;;;;;;;;;;;;;;;;;
77224;Hautefeuille;69;188.5;24546.0;;;;;;;;;;;;;;;;;;;;;;;;
77225;La Haute-Maison;101;300.0;22223.8;;;;;;;;;;;;;;;;;;;;;;;;
77226;Héricy;998;2550.0;25782.1;80;4;;5;5;4;4;3;3;12;100.0;81.2;75.3;5.9;26.2;9.9;2.5;1.5;0.5;0.5;-19.8;2.9;14592.3;42634.5
77227;Hermé;238;663.0;20118.3;;;;;;;;;;;;;;;;;;;;;;;;
77228;Hondevilliers;97;255.0;19923.3;;;;;;;;;;;;;;;;;;;;;;;;
77229;La Houssaye-en-Brie;575;1632.0;23540.5;;;;;;;;;;;;;;;;;;;;;;;;
77230;Ichy;65;177.5;21921.3;;;;;;;;;;;;;;;;;;;;;;;;
77231;Isles-les-Meldeuses;271;792.5;20291.4;;;;;;;;;;;;;;;;;;;;;;;;
77232;Isles-lès-Villenoy;312;907.5;26065.0;;;;;;;;;;;;;;;;;;;;;;;;
77233;Iverny;206;560.5;22044.5;;;;;;;;;;;;;;;;;;;;;;;;
77234;Jablines;226;645.5;25309.5;;;;;;;;;;;;;;;;;;;;;;;;
77235;Jaignes;118;286.5;24405.0;;;;;;;;;;;;;;;;;;;;;;;;
77236;Jaulnes;148;360.0;22560.9;;;;;;;;;;;;;;;;;;;;;;;;
77237;Jossigny;236;624.0;24083.3;;;;;;;;;;;;;;;;;;;;;;;;
77238;Jouarre;1350;3787.0;20705.7;72;8;8;8;6;8;12;7;5;15;100.0;82.9;77.4;5.5;19.0;9.1;4.6;3.1;0.8;0.7;-15.6;2.7;12574.0;33458.0
77239;Jouy-le-Châtel;568;1574.0;20890.5;;;;;;;;;;;;;;;;;;;;;;;;
77240;Jouy-sur-Morin;859;2175.5;20255.8;68;11;;13;12;10;6;6;6;28;100.0;72.3;67.0;5.3;27.8;9.0;4.8;2.9;1.1;0.8;-13.9;2.7;11745.5;32070.7
77241;Juilly;668;1987.5;22562.3;;;;;;;;;;;;;;;;;;;;;;;;
77242;Jutigny;221;553.0;20412.7;;;;;;;;;;;;;;;;;;;;;;;;
77243;Lagny-sur-Marne;8644;20695.5;22349.0;75;11;14;13;11;11;8;5;3;21;100.0;81.8;77.5;4.3;22.4;11.5;3.9;2.0;0.9;1.0;-19.6;3.5;11491.9;40211.1
77244;Larchant;293;765.0;23759.0;;;;;;;;;;;;;;;;;;;;;;;;
77245;Laval-en-Brie;164;447.0;21517.0;;;;;;;;;;;;;;;;;;;;;;;;
77246;Léchelle;210;563.5;22753.0;;;;;;;;;;;;;;;;;;;;;;;;
77247;Lescherolles;173;495.0;21116.7;;;;;;;;;;;;;;;;;;;;;;;;
77248;Lesches;237;666.0;28225.3;;;;;;;;;;;;;;;;;;;;;;;;
77249;Lésigny;2735;7552.0;28542.9;84;4;;4;4;3;3;2;2;13;100.0;80.4;75.1;5.3;25.6;13.8;2.0;1.4;0.3;0.3;-21.8;3.1;16146.3;50183.7
77250;Leudon-en-Brie;59;146.5;23038.7;;;;;;;;;;;;;;;;;;;;;;;;
77251;Lieusaint;3721;10998.5;21137.0;72;11;16;12;10;10;8;;6;18;100.0;96.4;94.9;1.5;8.4;4.0;6.0;3.7;0.9;1.4;-14.8;2.8;11636.4;32759.0
77252;Limoges-Fourches;145;452.5;24678.7;;;;;;;;;;;;;;;;;;;;;;;;
77253;Lissy;77;196.0;24181.2;;;;;;;;;;;;;;;;;;;;;;;;
77254;Liverdy-en-Brie;454;1276.0;25739.5;;;;;;;;;;;;;;;;;;;;;;;;
77255;Livry-sur-Seine;832;1966.0;25988.8;;;;;;;;;;;;;;;;;;;;;;;;
77256;Lizines;71;184.0;23085.2;;;;;;;;;;;;;;;;;;;;;;;;
77257;Lizy-sur-Ourcq;1440;3666.0;17139.5;60;20;28;25;23;16;12;8;6;29;100.0;77.2;73.8;3.4;21.4;6.4;8.3;3.7;2.1;2.4;-13.3;2.9;9612.0;28258.5
77258;Lognes;4661;13547.5;19562.0;72;15;14;11;18;14;15;24;10;21;100.0;91.7;89.4;2.3;11.9;6.2;5.6;2.9;1.3;1.4;-15.4;3.1;10590.7;32765.3
77259;Longperrier;872;2275.5;22593.0;80;8;6;14;9;6;3;;4;15;100.0;93.8;91.6;2.2;12.9;6.3;3.9;2.3;0.9;0.7;-16.9;2.9;12576.0;36234.8
77260;Longueville;696;1792.5;17968.1;;;;;;;;;;;;;;;;;;;;;;;;
77261;Lorrez-le-Bocage-Préaux;503;1276.0;20393.5;;;;;;;;;;;;;;;;;;;;;;;;
77262;Louan-Villegruis-Fontaine;195;504.0;20495.0;;;;;;;;;;;;;;;;;;;;;;;;
77263;Luisetaines;83;238.0;22176.7;;;;;;;;;;;;;;;;;;;;;;;;
77264;Lumigny-Nesles-Ormeaux;544;1546.5;24307.1;;;;;;;;;;;;;;;;;;;;;;;;
77265;Luzancy;383;1047.5;20892.0;;;;;;;;;;;;;;;;;;;;;;;;
77266;Machault;278;774.0;24147.1;;;;;;;;;;;;;;;;;;;;;;;;
77267;La Madeleine-sur-Loing;147;362.5;21727.1;;;;;;;;;;;;;;;;;;;;;;;;
77268;Magny-le-Hongre;2598;7406.0;26220.6;82;5;7;5;5;7;4;;3;10;100.0;103.0;98.5;4.5;6.4;6.4;3.3;2.3;0.4;0.6;-19.1;3.2;14225.0;45117.6
77269;Maincy;685;1729.0;24997.0;;;;;;;;;;;;;;;;;;;;;;;;
77270;Maisoncelles-en-Brie;283;806.5;25514.8;;;;;;;;;;;;;;;;;;;;;;;;
77271;Maisoncelles-en-Gâtinais;52;132.5;21519.0;;;;;;;;;;;;;;;;;;;;;;;;
77272;Maison-Rouge;307;901.5;20914.7;;;;;;;;;;;;;;;;;;;;;;;;
77273;Marchémoret;176;530.5;23741.9;;;;;;;;;;;;;;;;;;;;;;;;
77274;Marcilly;178;469.5;22789.3;;;;;;;;;;;;;;;;;;;;;;;;
77275;Les Marêts;47;133.0;20184.7;;;;;;;;;;;;;;;;;;;;;;;;
77276;Mareuil-lès-Meaux;782;2293.0;24396.9;80;5;;4;4;7;2;;3;16;100.0;90.3;85.9;4.4;16.2;8.2;3.1;2.1;0.5;0.5;-17.8;2.8;14150.4;39243.3
77277;Marles-en-Brie;506;1455.5;24654.0;;;;;;;;;;;;;;;;;;;;;;;;
77278;Marolles-en-Brie;139;412.0;22662.3;;;;;;;;;;;;;;;;;;;;;;;;
77279;Marolles-sur-Seine;604;1635.0;21175.6;;;;;;;;;;;;;;;;;;;;;;;;
77280;Mary-sur-Marne;428;1150.0;21917.7;;;;;;;;;;;;;;;;;;;;;;;;
77281;Mauperthuis;186;493.0;23338.3;;;;;;;;;;;;;;;;;;;;;;;;
77282;Mauregard;105;333.0;21911.8;;;;;;;;;;;;;;;;;;;;;;;;
77283;May-en-Multien;320;919.0;20999.5;;;;;;;;;;;;;;;;;;;;;;;;
77284;Meaux;21153;54248.5;17276.0;61;22;23;23;27;23;18;11;5;31;100.0;79.7;76.1;3.6;19.7;6.3;8.9;3.8;2.4;2.7;-14.6;3.4;8952.0;30220.0
77285;Le Mée-sur-Seine;7222;19301.0;17509.0;62;19;28;22;22;16;13;6;7;28;100.0;75.6;73.7;1.9;23.2;7.1;8.9;4.0;2.1;2.8;-14.8;3.1;9676.7;30070.0
77286;Meigneux;84;245.0;23103.6;;;;;;;;;;;;;;;;;;;;;;;;
77287;Meilleray;195;525.0;19531.9;;;;;;;;;;;;;;;;;;;;;;;;
77288;Melun;15902;36020.5;17046.0;62;22;23;25;27;21;16;10;5;29;100.0;81.0;77.0;4.0;19.5;7.6;8.8;3.4;2.5;2.9;-16.9;3.6;8926.7;31973.3
77289;Melz-sur-Seine;143;380.5;20418.5;;;;;;;;;;;;;;;;;;;;;;;;
77290;Méry-sur-Marne;253;643.5;23219.6;;;;;;;;;;;;;;;;;;;;;;;;
77291;Le Mesnil-Amelot;292;788.5;21051.3;;;;;;;;;;;;;;;;;;;;;;;;
77292;Messy;415;1109.5;25381.2;;;;;;;;;;;;;;;;;;;;;;;;
77293;Misy-sur-Yonne;358;971.5;20253.6;;;;;;;;;;;;;;;;;;;;;;;;
77294;Mitry-Mory;6936;19537.0;20640.8;72;11;12;14;13;10;7;6;6;20;100.0;81.6;79.0;2.6;20.9;8.1;5.4;3.1;1.1;1.2;-16.0;3.0;11464.0;34161.4
77295;Moisenay;494;1361.0;25434.0;;;;;;;;;;;;;;;;;;;;;;;;
77296;Moissy-Cramayel;5964;17547.0;19444.2;68;15;18;17;18;13;9;9;7;27;100.0;88.2;86.6;1.6;14.5;5.2;7.1;3.8;1.4;1.8;-15.0;3.1;10300.0;31968.0
77297;Mondreville;138;370.5;22352.0;;;;;;;;;;;;;;;;;;;;;;;;
77298;Mons-en-Montois;187;489.0;20309.1;;;;;;;;;;;;;;;;;;;;;;;;
77299;Montarlot;103;245.0;23305.6;;;;;;;;;;;;;;;;;;;;;;;;
77300;Montceaux-lès-Meaux;220;591.0;25622.8;;;;;;;;;;;;;;;;;;;;;;;;
77301;Montceaux-lès-Provins;132;329.0;19441.0;;;;;;;;;;;;;;;;;;;;;;;;
77302;Montcourt-Fromonville;792;2114.5;23126.7;81;3;;2;4;3;3;;2;13;100.0;78.5;75.8;2.7;27.0;8.2;2.7;1.9;0.4;0.5;-16.4;2.4;14904.0;36476.5
77303;Montdauphin;90;234.0;19155.1;;;;;;;;;;;;;;;;;;;;;;;;
77304;Montenils;;;;;;;;;;;;;;;;;;;;;;;;;;;
77305;Montereau-Fault-Yonne;6932;17644.0;14666.5;49;32;34;40;37;30;23;11;13;39;100.0;68.0;66.0;2.0;25.2;5.7;13.4;5.0;4.3;4.1;-12.3;3.3;7998.6;26059.0
77306;Montereau-sur-le-Jard;193;546.0;24743.0;;;;;;;;;;;;;;;;;;;;;;;;
77307;Montévrain;3967;9303.5;24016.7;80;8;14;8;6;5;7;6;3;15;100.0;99.3;94.8;4.5;9.2;7.1;3.4;1.9;0.5;1.0;-19.0;3.2;13048.5;41197.3
77308;Montgé-en-Goële;260;733.0;25487.1;;;;;;;;;;;;;;;;;;;;;;;;
77309;Monthyon;564;1642.0;22868.0;;;;;;;;;;;;;;;;;;;;;;;;
77310;Montigny-le-Guesdier;120;312.0;21883.3;;;;;;;;;;;;;;;;;;;;;;;;
77311;Montigny-Lencoup;506;1351.5;21892.8;;;;;;;;;;;;;;;;;;;;;;;;
77312;Montigny-sur-Loing;1173;2902.5;25601.3;82;5;;7;6;6;3;3;4;11;100.0;78.9;69.2;9.7;25.1;14.9;1.9;1.1;0.4;0.4;-20.8;3.3;14328.0;47545.3
77313;Montmachoux;94;225.0;25065.8;;;;;;;;;;;;;;;;;;;;;;;;
77314;Montolivet;89;258.5;21469.3;;;;;;;;;;;;;;;;;;;;;;;;
77315;Montry;1305;3365.5;24654.3;81;5;;6;4;5;3;6;3;17;100.0;80.7;76.0;4.7;26.1;9.3;2.3;1.6;0.3;0.3;-18.4;2.6;14970.4;39312.6
77316;Moret-sur-Loing;1824;4236.5;23921.3;79;6;12;6;6;6;3;5;3;12;100.0;76.5;71.4;5.1;29.0;9.7;2.9;1.5;0.7;0.8;-18.1;2.7;14174.6;38589.2
77317;Mormant;1670;4530.5;20111.0;69;12;15;13;12;8;14;7;4;21;100.0;82.3;79.5;2.8;21.7;5.6;5.1;3.1;0.9;1.1;-14.7;2.8;11430.8;31527.3
77318;Mortcerf;521;1393.0;23984.0;;;;;;;;;;;;;;;;;;;;;;;;
77319;Mortery;56;156.5;21700.0;;;;;;;;;;;;;;;;;;;;;;;;
77320;Mouroux;1924;5356.0;21668.6;74;7;12;8;6;8;5;7;5;16;100.0;83.3;79.3;4.0;22.2;6.2;3.7;2.7;0.5;0.5;-15.4;2.5;13275.0;33395.3
77321;Mousseaux-lès-Bray;276;745.5;19668.8;;;;;;;;;;;;;;;;;;;;;;;;
77322;Moussy-le-Neuf;1019;3018.0;24609.0;83;3;;4;3;1;3;;2;12;100.0;92.2;89.0;3.2;16.8;5.5;2.8;2.1;0.3;0.3;-17.3;2.4;15138.0;36916.5
77323;Moussy-le-Vieux;406;1067.0;24620.5;;;;;;;;;;;;;;;;;;;;;;;;
77325;Mouy-sur-Seine;163;356.0;20833.5;;;;;;;;;;;;;;;;;;;;;;;;
77326;Nandy;1963;6020.0;21370.0;73;11;15;13;10;10;7;;5;20;100.0;88.2;85.8;2.4;15.9;6.0;5.6;3.3;1.0;1.4;-15.7;3.0;11657.2;35012.0
77327;Nangis;3250;8244.0;17990.4;62;17;26;19;21;15;8;8;6;27;100.0;74.2;70.3;3.9;25.0;7.6;7.6;3.8;1.7;2.1;-14.4;3.0;10105.0;30553.3
77328;Nanteau-sur-Essonne;184;463.5;23911.3;;;;;;;;;;;;;;;;;;;;;;;;
77329;Nanteau-sur-Lunain;223;522.0;24218.7;;;;;;;;;;;;;;;;;;;;;;;;
77330;Nanteuil-lès-Meaux;2220;5830.5;22931.5;78;7;15;7;7;5;6;3;3;18;100.0;83.6;79.9;3.7;22.1;7.9;3.6;2.2;0.7;0.7;-17.2;2.7;13568.1;37145.3
77331;Nanteuil-sur-Marne;171;458.0;18228.6;;;;;;;;;;;;;;;;;;;;;;;;
77332;Nantouillet;92;256.0;21624.4;;;;;;;;;;;;;;;;;;;;;;;;
77333;Nemours;5306;12684.5;17001.0;58;22;27;29;25;22;16;8;8;33;100.0;71.2;67.7;3.5;27.0;7.3;8.6;3.4;2.8;2.3;-14.1;3.4;8850.5;29906.0
77335;Chauconin-Neufmontiers;718;2082.0;24387.4;84;4;;1;6;3;6;;2;14;100.0;85.3;81.0;4.3;19.4;9.2;3.3;2.4;0.5;0.5;-17.2;2.6;15146.7;38801.3
77336;Neufmoutiers-en-Brie;337;934.0;23881.3;;;;;;;;;;;;;;;;;;;;;;;;
77337;Noisiel;5538;15572.0;18182.2;65;21;23;20;25;20;17;13;8;31;100.0;84.5;82.8;1.7;17.5;5.5;7.2;3.4;1.8;2.0;-14.7;3.5;9462.7;32924.4
77338;Noisy-Rudignon;215;625.0;21044.2;;;;;;;;;;;;;;;;;;;;;;;;
77339;Noisy-sur-École;761;1994.5;30442.4;;;;;;;;;;;;;;;;;;;;;;;;
77340;Nonville;234;624.5;24388.2;;;;;;;;;;;;;;;;;;;;;;;;
77341;Noyen-sur-Seine;148;362.0;21666.7;;;;;;;;;;;;;;;;;;;;;;;;
77342;Obsonville;41;104.0;21978.0;;;;;;;;;;;;;;;;;;;;;;;;
77343;Ocquerre;144;422.0;21991.4;;;;;;;;;;;;;;;;;;;;;;;;
77344;Oissery;674;2183.5;23768.7;79;5;;4;6;3;0;;3;18;100.0;96.5;90.9;5.6;10.5;4.9;4.1;3.0;0.6;0.5;-16.0;2.4;14521.3;35113.3
77345;Orly-sur-Morin;253;695.5;22313.0;;;;;;;;;;;;;;;;;;;;;;;;
77347;Les Ormes-sur-Voulzie;329;809.0;21223.0;;;;;;;;;;;;;;;;;;;;;;;;
77348;Ormesson;102;279.5;23768.0;;;;;;;;;;;;;;;;;;;;;;;;
77349;Othis;2316;6624.5;23719.0;83;6;6;6;6;6;4;4;3;15;100.0;87.5;85.9;1.6;20.6;5.0;3.5;2.5;0.4;0.6;-16.6;2.5;14063.8;35571.3
77350;Ozoir-la-Ferrière;7359;20272.5;24437.1;81;8;10;13;8;7;6;7;3;23;100.0;82.8;78.4;4.4;22.4;11.4;3.1;1.8;0.6;0.6;-19.7;3.4;12642.5;42825.0
77352;Ozouer-le-Voulgis;647;1863.5;24854.8;;;;;;;;;;;;;;;;;;;;;;;;
77353;Paley;196;463.0;23090.7;;;;;;;;;;;;;;;;;;;;;;;;
77354;Pamfou;326;964.5;22249.0;;;;;;;;;;;;;;;;;;;;;;;;
77355;Paroy;72;183.0;23121.4;;;;;;;;;;;;;;;;;;;;;;;;
77356;Passy-sur-Seine;;;;;;;;;;;;;;;;;;;;;;;;;;;
77357;Pécy;287;811.5;23604.0;;;;;;;;;;;;;;;;;;;;;;;;
77358;Penchard;372;1060.0;24397.2;;;;;;;;;;;;;;;;;;;;;;;;
77359;Perthes;784;2082.5;25946.7;82;5;;8;3;5;4;;2;15;100.0;77.2;70.4;6.8;27.0;14.4;2.3;1.5;0.5;0.3;-20.9;2.8;15025.3;42438.7
77360;Pézarches;135;419.0;23668.5;;;;;;;;;;;;;;;;;;;;;;;;
77361;Pierre-Levée;166;476.5;22573.3;;;;;;;;;;;;;;;;;;;;;;;;
77363;Le Pin;521;1345.5;24383.3;;;;;;;;;;;;;;;;;;;;;;;;
77364;Le Plessis-aux-Bois;84;270.5;23142.7;;;;;;;;;;;;;;;;;;;;;;;;
