code_commune;nom_commune;taux_chomage_2012;population_2012;nb_menages_fiscaux_2012;nb_personnes_menages_fiscaux_2012;revenu_median_2012;nb_etablissements_2012;effectifs_salaries_2012;bloc_centre_2012;bloc_droite_2012;bloc_droite_radicale_2012;bloc_gauche_2012;bloc_gauche_radicale_2012;bloc_souverainiste_autres_2012;taux_chomage_2017;population_2017;nb_menages_fiscaux_2017;nb_personnes_menages_fiscaux_2017;revenu_median_2017;nb_etablissements_2017;effectifs_salaries_2017;bloc_centre_2017;bloc_droite_2017;bloc_droite_radicale_2017;bloc_gauche_2017;bloc_gauche_radicale_2017;bloc_souverainiste_autres_2017;taux_chomage_2022;population_2022;nb_menages_fiscaux_2022;nb_personnes_menages_fiscaux_2022;revenu_median_2022;nb_etablissements_2022;effectifs_salaries_2022;bloc_centre_2022;bloc_droite_2022;bloc_droite_radicale_2022;bloc_gauche_2022;bloc_gauche_radicale_2022;bloc_souverainiste_autres_2022;bloc_centre_delta_12_17;bloc_centre_delta_17_22;bloc_droite_delta_12_17;bloc_droite_delta_17_22;bloc_droite_radicale_delta_12_17;bloc_droite_radicale_delta_17_22;bloc_gauche_delta_12_17;bloc_gauche_delta_17_22;bloc_gauche_radicale_delta_12_17;bloc_gauche_radicale_delta_17_22;bloc_souverainiste_autres_delta_12_17;bloc_souverainiste_autres_delta_17_22;taux_chomage_delta_12_17;taux_chomage_delta_17_22;population_delta_12_17;population_delta_17_22;nb_menages_fiscaux_delta_12_17;nb_menages_fiscaux_delta_17_22;nb_personnes_menages_fiscaux_delta_12_17;nb_personnes_menages_fiscaux_delta_17_22;revenu_median_delta_12_17;revenu_median_delta_17_22;nb_etablissements_delta_12_17;nb_etablissements_delta_17_22;effectifs_salaries_delta_12_17;effectifs_salaries_delta_17_22;salaries_par_etablissement_2012;personnes_par_menage_fiscal_2012;salaries_par_etablissement_2017;personnes_par_menage_fiscal_2017;salaries_par_etablissement_2022;personnes_par_menage_fiscal_2022;bloc_gagnant_2012;bloc_gagnant_2017;bloc_gagnant_2022
69078;Duerne;3.24189526184539;786.0;301.0;801.0;20226.8;19.0;131.0;11.324786324786324;36.11111111111111;21.36752136752137;25.213675213675213;1.0683760683760684;4.914529914529915;3.50467289719626;829.0;318.0;849.0;21640.0;18.0;154.0;20.528455284552845;19.715447154471544;26.21951219512195;17.682926829268293;1.829268292682927;14.02439024390244;3.20366132723112;842.0;323.0;818.0;23940.0;22.0;146.0;32.1285140562249;4.216867469879518;34.738955823293175;24.09638554216868;0.8032128514056224;4.016064257028113;9.20366895976652;11.600058771672057;-16.395663956639563;-15.498579684592027;4.851990827600581;8.519443628171224;-7.53074838440692;6.413458712900386;0.7608922243068585;-1.0260554412773044;9.109860329372525;-10.008325986874327;0.2627776353508704;-0.30101156996514034;43.0;13.0;17.0;5.0;48.0;-31.0;1413.2000000000007;2300.0;-1.0;4.0;23.0;-8.0;6.894736842105263;2.661129568106312;8.555555555555555;2.669811320754717;6.636363636363637;2.5325077399380804;bloc_droite;bloc_droite_radicale;bloc_droite_radicale
69080;Échalas;5.88235294117647;1670.0;579.0;1564.0;22373.2;21.0;99.0;9.958932238193018;28.131416837782343;25.051334702258725;32.85420944558521;1.2320328542094456;2.772073921971253;6.32458233890215;1799.0;656.0;1749.0;23770.0;19.0;98.0;23.00194931773879;17.15399610136452;30.50682261208577;20.175438596491222;1.267056530214425;7.894736842105263;5.28497409326425;1940.0;720.0;1898.0;27440.0;28.0;115.0;30.952380952380956;3.9377289377289375;40.75091575091575;20.6043956043956;0.7326007326007326;3.021978021978022;13.043017079545773;7.950431634642165;-10.977420736417823;-13.216267163635582;5.4554879098270455;10.244093138829982;-12.67877084909399;0.4289570079043763;0.035023676004979354;-0.5344557976136924;5.12266292013401;-4.872758820127241;0.44222939772568015;-1.0396082456379006;129.0;141.0;77.0;64.0;185.0;149.0;1396.7999999999993;3670.0;-2.0;9.0;-1.0;17.0;4.714285714285714;2.7012089810017272;5.157894736842105;2.6661585365853657;4.107142857142857;2.636111111111111;bloc_gauche;bloc_droite_radicale;bloc_droite_radicale
69081;Écully;11.8503144158097;17787.0;6743.0;16344.5;26553.3;647.0;10535.0;11.279129984464008;48.43086483687209;10.512687726566543;27.42620403935784;0.5903676851372346;1.7607457276022784;13.2790265026018;18517.0;6779.0;16084.0;27610.0;659.0;10170.0;27.32996181236454;43.77128702652493;9.990711115698216;14.335844772422334;0.5676540406646713;4.004541232325318;9.87611628732783;18019.0;7090.0;16146.0;30790.0;737.0;11333.0;41.25593667546174;10.226912928759894;25.836411609498683;20.48548812664908;0.6226912928759895;1.5725593667546174;16.05083182790053;13.9259748630972;-4.659577810347159;-33.544374097765036;-0.521976610868327;15.845700493800466;-13.090359266935508;6.149643354226747;-0.0227136444725633;0.055037252211318166;2.2437955047230393;-2.4319818655707004;1.4287120867920997;-3.4029102152739696;730.0;-498.0;36.0;311.0;-260.5;62.0;1056.7000000000007;3180.0;12.0;78.0;-365.0;1163.0;16.282843894899536;2.423921103366454;15.43247344461305;2.3726213305797317;15.377204884667572;2.2772919605077573;bloc_droite;bloc_droite;bloc_centre
69082;Émeringes;11.6666666666667;230.0;97.0;223.0;20748.0;2.0;12.0;9.8159509202454;48.466257668711656;19.018404907975462;18.404907975460123;0.6134969325153374;3.6809815950920246;5.59440559447661;259.0;109.0;263.0;22100.0;1.0;12.0;21.08108108108108;31.89189189189189;23.783783783783782;16.216216216216218;0.5405405405405406;6.486486486486487;4.80249260674534;278.0;107.0;237.0;25670.0;2.0;13.0;37.95180722891566;15.66265060240964;30.120481927710845;12.650602409638552;0.6024096385542169;3.0120481927710845;11.26513016083568;16.87072614783458;-16.574365776819764;-16.229241289482253;4.76537887580832;6.336698143927062;-2.1886917592439055;-3.565613806577666;-0.07295639197479686;0.06186909801367635;2.8055048913944622;-3.4744382937154024;-6.07226107219009;-0.7919129877312701;29.0;19.0;12.0;-2.0;40.0;-26.0;1352.0;3570.0;-1.0;1.0;0.0;1.0;6.0;2.2989690721649483;12.0;2.4128440366972477;6.5;2.2149532710280373;bloc_droite;bloc_droite;bloc_centre
69083;Éveux;6.30425561288625;1243.0;433.0;1174.0;24963.3;10.0;87.0;12.97071129707113;31.93863319386332;12.412831241283124;37.517433751743376;1.6736401673640169;3.486750348675035;9.11319079679235;1169.0;426.0;1138.0;27510.0;12.0;121.0;29.30800542740841;24.559023066485757;17.367706919945725;20.081411126187245;2.170963364993216;6.512890094979647;8.21104495261165;1169.0;445.0;1158.0;31390.0;16.0;186.0;38.46153846153847;6.49867374005305;24.80106100795756;28.647214854111407;0.7957559681697612;0.7957559681697612;16.33729413033728;9.153533034130056;-7.379610127377564;-18.060349326432707;4.954875678662601;7.433354088011836;-17.43602262555613;8.565803727924163;0.4973231976291992;-1.3752073968234548;3.026139746304612;-5.717134126809886;2.808935183906101;-0.9021458441807013;-74.0;0.0;-7.0;19.0;-36.0;20.0;2546.7000000000007;3880.0;2.0;4.0;34.0;65.0;8.7;2.7113163972286376;10.083333333333334;2.671361502347418;11.625;2.602247191011236;bloc_gauche;bloc_centre;bloc_centre
69084;Fleurie;7.12001855974051;1266.0;548.0;1259.0;18999.3;33.0;93.0;10.09501187648456;36.69833729216152;24.94061757719715;23.75296912114014;2.375296912114014;2.137767220902613;4.7184170471171;1265.0;543.0;1264.0;21250.0;35.0;91.0;24.13793103448276;27.84163473818646;27.07535121328225;11.494252873563218;1.532567049808429;7.918263090676884;5.56077671083397;1351.0;562.0;1217.0;23910.0;35.0;119.0;36.56330749354005;5.943152454780361;38.75968992248063;15.63307493540052;1.421188630490956;1.6795865633074936;14.0429191579982;12.42537645905729;-8.856702553975058;-21.8984822834061;2.1347336360851017;11.684338709198382;-12.258716247576922;4.138822061837303;-0.8427298623055852;-0.11137841931747294;5.780495869774271;-6.238676527369391;-2.40160151262341;0.84235966371687;-1.0;86.0;-5.0;19.0;5.0;-47.0;2250.7000000000007;2660.0;2.0;0.0;-2.0;28.0;2.8181818181818183;2.2974452554744524;2.6;2.32780847145488;3.4;2.1654804270462633;bloc_droite;bloc_droite;bloc_droite_radicale
69085;Fleurieu-sur-Saône;7.58426966292136;1400.0;521.0;1412.0;27051.2;40.0;134.0;12.0;42.11764705882353;13.647058823529411;29.294117647058822;1.1764705882352942;1.7647058823529411;7.98934753656492;1449.0;543.0;1419.0;27880.0;37.0;142.0;27.713625866050805;31.639722863741337;13.856812933025402;20.90069284064665;1.8475750577367205;4.041570438799076;5.40102318155076;1549.0;569.0;1468.0;32190.0;50.0;188.0;41.16305587229191;7.639680729760548;24.401368301026224;23.48916761687571;0.9122006841505133;2.394526795895097;15.713625866050805;13.449430006241109;-10.477924195082192;-24.000042133980788;0.20975410949599116;10.544555368000822;-8.393424806412174;2.588474776229063;0.6711044695014263;-0.9353743735862072;2.276864556446135;-1.6470436429039794;0.4050778736435596;-2.5883243550141604;49.0;100.0;22.0;26.0;7.0;49.0;828.7999999999993;4310.0;-3.0;13.0;8.0;46.0;3.35;2.7101727447216892;3.8378378378378377;2.613259668508287;3.76;2.5799648506151143;bloc_droite;bloc_droite;bloc_centre
69086;Fleurieux-sur-l'Arbresle;5.10909933330789;2337.0;875.0;2386.0;25292.9;51.0;314.0;12.898936170212766;33.31117021276596;15.35904255319149;35.1063829787234;0.9973404255319148;2.327127659574468;6.54716523889779;2334.0;914.0;2435.0;26980.0;60.0;332.0;27.944111776447105;25.149700598802397;19.095143047238857;20.758483033932137;0.665335994677312;6.387225548902195;6.19932927140887;2299.0;978.0;2489.0;31040.0;64.0;397.0;40.15151515151515;5.113636363636364;27.08333333333333;24.684343434343432;0.8838383838383838;2.083333333333333;15.04517560623434;12.207403375068044;-8.161469613963561;-20.036064235166034;3.736100494047367;7.988190286094472;-14.347899944791266;3.9258604004112954;-0.33200443085460285;0.21850238916107179;4.060097889327727;-4.303892215568862;1.4380659055898999;-0.34783596748892;-3.0;-35.0;39.0;64.0;49.0;54.0;1687.0999999999985;4060.0;9.0;4.0;18.0;65.0;6.1568627450980395;2.726857142857143;5.533333333333333;2.664113785557987;6.203125;2.544989775051125;bloc_gauche;bloc_centre;bloc_centre
69087;Fontaines-Saint-Martin;8.75262963918786;3091.0;1001.0;2769.5;29338.6;42.0;240.0;12.424409015942826;40.13194062671798;10.940076965365586;33.69983507421661;0.9345794392523364;1.8691588785046729;7.69071006487025;3052.0;1078.0;2853.0;30570.0;42.0;227.0;31.77083333333333;32.395833333333336;10.416666666666668;19.947916666666668;0.6770833333333334;4.791666666666667;8.5618540371453;3070.0;1129.0;2882.0;36870.0;47.0;245.0;41.83142559833507;7.700312174817898;21.071800208116542;27.7315296566077;0.5202913631633715;1.1446409989594173;19.3464243173905;10.060592265001745;-7.7361072933846415;-24.695521158515437;-0.5234102986989182;10.655133541449874;-13.75191840754994;7.783612989941034;-0.25749610591900307;-0.15679197016996183;2.922507788161994;-3.6470256677072497;-1.0619195743176109;0.8711439722750507;-39.0;18.0;77.0;51.0;83.5;29.0;1231.4000000000015;6300.0;0.0;5.0;-13.0;18.0;5.714285714285714;2.766733266733267;5.404761904761905;2.646567717996289;5.212765957446808;2.5527015057573075;bloc_droite;bloc_droite;bloc_centre
69088;Fontaines-sur-Saône;8.44252168135331;6469.0;2883.0;6598.0;22132.0;153.0;749.0;10.725462304409673;35.049786628734;14.679943100995732;35.98862019914652;1.0810810810810811;2.4751066856330013;12.304025696835;7069.0;3103.0;7017.0;23160.0;149.0;724.0;28.58716606995318;24.89672266593225;16.68961718534839;22.060038556871387;1.0740842743045993;6.692371247590195;10.0819897630801;7005.0;3257.0;7241.0;25320.0;161.0;876.0;35.9765832889835;5.534858967535923;26.503459286854707;28.339542309739223;1.2772751463544438;2.368281000532198;17.86170376554351;7.389417219030317;-10.153063962801749;-19.361863698396327;2.009674084352657;9.813842101506317;-13.92858164227513;6.279503752867836;-0.006996806776481845;0.20319087204984454;4.217264561957194;-4.324090247057997;3.861504015481689;-2.222035933754899;600.0;-64.0;220.0;154.0;419.0;224.0;1028.0;2160.0;-4.0;12.0;-25.0;152.0;4.895424836601308;2.2885882761012835;4.859060402684563;2.2613599742184984;5.440993788819876;2.223211544365981;bloc_gauche;bloc_centre;bloc_centre
69089;Francheville;7.67709402764628;14094.0;5234.0;13275.5;24918.7;264.0;2505.0;12.657894736842104;33.48684210526316;12.210526315789473;39.06578947368421;0.9605263157894736;1.618421052631579;10.019407559456;14198.0;5658.0;14018.0;25960.0;283.0;2535.0;32.567741935483866;27.6;11.819354838709678;21.574193548387097;1.096774193548387;5.341935483870968;9.90384531728483;15664.0;6057.0;14483.0;28870.0;340.0;2874.0;39.242536392795465;6.723414754502838;22.662225511966444;28.48507278559092;0.925240562546262;1.9615099925980757;19.909847198641764;6.674794457311599;-5.886842105263156;-20.876585245497164;-0.39117147707979427;10.842870673256765;-17.491595925297116;6.910879237203822;0.13624787775891345;-0.17153363100212504;3.723514431239389;-3.380425491272892;2.3423135318097206;-0.11556224217117084;104.0;1466.0;424.0;399.0;742.5;465.0;1041.2999999999993;2910.0;19.0;57.0;30.0;339.0;9.488636363636363;2.5363966373710354;8.957597173144876;2.4775539059738425;8.452941176470588;2.391117715040449;bloc_gauche;bloc_centre;bloc_centre
69090;Frontenas;9.57178841309824;812.0;299.0;823.0;24308.2;21.0;128.0;13.518886679920476;30.61630218687873;20.87475149105368;33.00198807157058;0.9940357852882704;0.9940357852882704;10.7894736842105;815.0;311.0;841.0;25630.0;20.0;120.0;23.90438247011952;23.90438247011952;23.10756972111553;19.721115537848604;2.1912350597609564;7.171314741035857;3.98009950248756;905.0;337.0;890.0;27930.0;24.0;219.0;34.44444444444444;7.037037037037037;31.29629629629629;23.703703703703702;0.9259259259259258;2.592592592592593;10.385495790199043;10.540061974324924;-6.711919716759212;-16.86734543308248;2.232818230061852;8.188726575180759;-13.280872533721976;3.9825881658550983;1.197199274472686;-1.2653091338350306;6.177278955747587;-4.578722148443264;1.217685271112261;-6.809374181722941;3.0;90.0;12.0;26.0;18.0;49.0;1321.7999999999993;2300.0;-1.0;4.0;-8.0;99.0;6.095238095238095;2.7525083612040135;6.0;2.7041800643086815;9.125;2.6409495548961424;bloc_gauche;bloc_centre;bloc_centre
69091;Givors;18.6804250617456;19574.0;7625.0;18828.5;16339.0;450.0;4422.0;5.609259730348512;14.46196896464004;19.091834138895955;57.54261002289493;1.806156194352582;1.4881709488679724;19.5234170843608;19975.0;7548.0;18886.0;16790.0;394.0;3981.0;20.207474776183037;9.16583771493534;22.140116526929088;41.67969305101606;1.7905357396617878;5.016342191274691;18.0206055745523;20943.0;8024.0;19752.0;16270.0;451.0;4342.0;17.948012653005087;2.26928895612708;25.86989409984871;51.29968367487279;1.2377939760693164;1.3753266400770183;14.598215045834525;-2.2594621231779506;-5.2961312497047;-6.896548758808259;3.048282388033133;3.729777572919623;-15.862916971878867;9.61999062385673;-0.015620454690794094;-0.5527417635924714;3.5281712424067186;-3.6410155511976727;0.8429920226152028;-1.5028115098085024;401.0;968.0;-77.0;476.0;57.5;866.0;451.0;-520.0;-56.0;57.0;-441.0;361.0;9.826666666666666;2.469311475409836;10.104060913705585;2.502119766825649;9.627494456762749;2.461615154536391;bloc_gauche;bloc_gauche;bloc_gauche
69092;Gleizé;14.6022876806774;7593.0;3014.0;7513.0;19899.2;234.0;1812.0;10.694806734645484;31.44415461228361;18.92340526440597;34.977472136589995;1.4228124258951862;2.5373488261797488;13.1005262005863;7472.0;3017.0;7414.0;21840.0;237.0;2015.0;24.61947330273013;25.24764435854071;20.39139888862044;22.251751630828704;1.4979463638560038;5.991785455424015;10.3756384447378;7824.0;3132.0;7496.0;23080.0;261.0;2705.0;29.807692307692307;6.558185404339251;31.45956607495069;28.574950690335303;1.1341222879684418;2.465483234714004;13.924666568084644;5.188219004962178;-6.1965102537429;-18.68945895420146;1.4679936242144684;11.06816718633025;-12.725720505761291;6.323199059506599;0.07513393796081758;-0.36382407588756194;3.4544366292442663;-3.526302220710011;-1.5017614800910994;-2.724887755848499;-121.0;352.0;3.0;115.0;-99.0;82.0;1940.7999999999993;1240.0;3.0;24.0;203.0;690.0;7.743589743589744;2.4927007299270074;8.50210970464135;2.4574080212131255;10.363984674329503;2.393358876117497;bloc_gauche;bloc_droite;bloc_droite_radicale
69093;Grandris;8.09716599190283;1138.0;483.0;1046.0;18290.6;18.0;53.0;9.327217125382264;32.415902140672785;20.948012232415905;31.95718654434251;3.058103975535168;2.293577981651376;10.5593751339132;1181.0;487.0;1061.0;19480.0;15.0;43.0;19.104991394148023;24.612736660929432;20.13769363166953;23.06368330464716;2.409638554216868;10.671256454388985;9.37286874335244;1212.0;513.0;1111.0;21030.0;16.0;53.0;30.130293159609124;6.840390879478828;32.08469055374593;27.36156351791531;0.9771986970684038;2.6058631921824107;9.777774268765759;11.025301765461101;-7.8031654797433525;-17.772345781450603;-0.8103186007463741;11.946996922076398;-8.893503239695349;4.297880213268151;-0.6484654213183001;-1.4324398571484642;8.377678472737609;-8.065393262206573;2.4622091420103693;-1.1865063905607602;43.0;31.0;4.0;26.0;15.0;50.0;1189.4000000000015;1550.0;-3.0;1.0;-10.0;10.0;2.9444444444444446;2.1656314699792962;2.8666666666666667;2.1786447638603694;3.3125;2.165692007797271;bloc_droite;bloc_droite;bloc_droite_radicale
69094;Grézieu-la-Varenne;8.03611646647802;5331.0;2139.0;5383.0;25048.5;120.0;679.0;13.816425120772946;34.39613526570049;16.77938808373591;31.46537842190016;0.9017713365539451;2.640901771336554;8.29525483302233;5734.0;2435.0;6046.0;25380.0;117.0;752.0;28.828006088280063;27.062404870624047;17.138508371385083;19.025875190258752;0.7914764079147641;7.15372907153729;6.24128041065523;6284.0;2654.0;6515.0;27750.0;135.0;895.0;35.64722617354196;6.258890469416785;30.58321479374111;24.779516358463727;0.7681365576102418;1.9630156472261733;15.011580967507117;6.819220085261897;-7.33373039507644;-20.803514401207263;0.3591202876491728;13.444706422356028;-12.439503231641407;5.753641168204975;-0.110294928639181;-0.023339850304522347;4.512827300200736;-5.190713424311117;0.25913836654430966;-2.0539744223670997;403.0;550.0;296.0;219.0;663.0;469.0;331.5;2370.0;-3.0;18.0;73.0;143.0;5.658333333333333;2.516596540439458;6.427350427350428;2.4829568788501026;6.62962962962963;2.4547852298417485;bloc_droite;bloc_centre;bloc_centre
69095;Grézieu-le-Marché;3.75;770.0;296.0;775.5;19842.9;10.0;82.0;14.728682170542635;32.945736434108525;18.21705426356589;27.131782945736436;2.3255813953488373;4.651162790697675;6.08899297412327;815.0;315.0;815.0;21120.0;14.0;92.0;22.727272727272727;17.588932806324113;24.11067193675889;21.34387351778656;0.3952569169960474;13.83399209486166;3.48533979774498;831.0;322.0;806.0;21830.0;14.0;105.0;32.71028037383177;7.476635514018691;31.77570093457944;22.429906542056077;1.4953271028037385;4.112149532710281;7.9985905567300914;9.983007646559045;-15.356803627784412;-10.112297292305422;5.893617673193003;7.665028997820549;-5.787909427949877;1.0860330242695184;-1.93032447835279;1.1000701858076911;9.182829304163985;-9.72184256215138;2.3389929741232702;-2.60365317637829;45.0;16.0;19.0;7.0;39.5;-9.0;1277.0999999999985;710.0;4.0;0.0;10.0;13.0;8.2;2.6199324324324325;6.571428571428571;2.5873015873015874;7.5;2.5031055900621118;bloc_droite;bloc_droite_radicale;bloc_centre
69096;Grigny-sur-Rhône;11.8463715938885;9419.0;3695.0;9192.5;18996.7;194.0;2055.0;7.634457611668186;17.82133090246126;20.12306289881495;50.45578851412944;2.187784867821331;1.7775752051048317;13.5745292051125;9662.0;3691.0;9278.0;19900.0;181.0;1799.0;21.50871329672953;10.98114108379088;24.039150155168297;35.163523513965146;2.124612079255192;6.182859871090953;8.75947877805928;9941.0;3895.0;9456.0;21190.0;205.0;1721.0;23.575498575498575;3.3950617283950617;28.39506172839506;41.2630579297246;1.2345679012345678;2.1367521367521367;13.874255685061343;2.0667852787690464;-6.84018981867038;-7.5860793553958175;3.9160872563533466;4.355911573226763;-15.292265000164292;6.099534415759457;-0.06317278856613884;-0.8900441780206243;4.405284665986121;-4.0461077343388165;1.728157611223999;-4.815050427053219;243.0;279.0;-4.0;204.0;85.5;178.0;903.2999999999993;1290.0;-13.0;24.0;-256.0;-78.0;10.592783505154639;2.4878213802435725;9.939226519337016;2.513681929016527;8.395121951219512;2.4277278562259306;bloc_gauche;bloc_gauche;bloc_gauche
69097;Les Haies;6.11246943765281;804.0;291.0;799.0;21297.4;9.0;29.0;7.000000000000001;22.0;29.0;39.4;1.4;1.2;7.56097560983231;785.0;289.0;769.0;22350.0;7.0;16.0;23.991935483870968;16.129032258064516;32.056451612903224;21.16935483870968;2.217741935483871;4.435483870967742;2.80215636585233;739.0;292.0;733.0;25700.0;8.0;10.0;25.730994152046783;3.7037037037037033;41.13060428849902;27.09551656920078;1.5594541910331383;0.7797270955165692;16.991935483870968;1.7390586681758151;-5.870967741935484;-12.425328554360814;3.056451612903224;9.074152675595798;-18.23064516129032;5.926161730491099;0.8177419354838711;-0.6582877444507327;3.235483870967742;-3.655756775451173;1.4485061721795;-4.75881924397998;-19.0;-46.0;-2.0;3.0;-30.0;-36.0;1052.5999999999985;3350.0;-2.0;1.0;-13.0;-6.0;3.2222222222222223;2.745704467353952;2.2857142857142856;2.660899653979239;1.25;2.51027397260274;bloc_gauche;bloc_droite_radicale;bloc_droite_radicale
69098;Les Halles;9.34959349593496;478.0;166.0;460.5;19394.3;5.0;38.0;7.984790874524715;28.13688212927757;30.03802281368821;28.51711026615969;1.520912547528517;3.802281368821293;12.3015873015873;492.0;170.0;449.0;19980.0;7.0;28.0;10.236220472440944;19.291338582677163;35.826771653543304;23.228346456692915;0.7874015748031495;10.62992125984252;7.2;481.0;189.0;460.0;22770.0;7.0;32.0;19.434628975265017;4.240282685512367;50.53003533568905;22.968197879858657;1.060070671378092;1.76678445229682;2.2514295979162293;9.198408502824073;-8.845543546600407;-15.051055897164796;5.788748839855092;14.703263682145746;-5.288763809466776;-0.26014857683425774;-0.7335109727253675;0.27266909657494254;6.827639891021228;-8.8631368075457;2.951993805652341;-5.1015873015873;14.0;-11.0;4.0;19.0;-11.5;11.0;585.7000000000007;2790.0;2.0;0.0;-10.0;4.0;7.6;2.7740963855421685;4.0;2.6411764705882352;4.571428571428571;2.433862433862434;bloc_droite_radicale;bloc_droite_radicale;bloc_droite_radicale
69099;Haute-Rivoire;4.88549618320611;1399.0;525.0;1332.5;18726.5;29.0;256.0;11.69950738916256;26.84729064039409;24.014778325123157;31.403940886699505;2.586206896551724;3.4482758620689653;9.35251798561151;1444.0;530.0;1297.0;20200.0;26.0;271.0;20.205920205920204;17.63191763191763;30.75933075933076;17.88931788931789;1.4157014157014158;12.097812097812096;7.29166666666667;1425.0;563.0;1336.0;21960.0;25.0;307.0;26.47058823529412;4.987212276214834;39.514066496163686;23.27365728900256;1.0230179028132993;4.731457800511509;8.506412816757644;6.264668029373915;-9.215373008476458;-12.644705355702797;6.744552434207602;8.754735736832927;-13.514622997381615;5.38433939968467;-1.1705054808503084;-0.39268351288811654;8.649536235743131;-7.366354297300586;4.4670218024054;-2.06085131894484;45.0;-19.0;5.0;33.0;-35.5;39.0;1473.5;1760.0;-3.0;-1.0;15.0;36.0;8.827586206896552;2.538095238095238;10.423076923076923;2.4471698113207547;12.28;2.3730017761989344;bloc_gauche;bloc_droite_radicale;bloc_droite_radicale
